OBSYMD,DAMCD,RF,IQTY
20020212,1012110,0,6
20020213,1012110,0,9.8
20020214,1012110,0,5.7
20020215,1012110,0,6.1
20020216,1012110,0,5.8
20020217,1012110,0.9,6
20020218,1012110,0,10.6
20020219,1012110,0,1.3
20020220,1012110,0,5.6
20020221,1012110,0,5.8
20020222,1012110,0,7.7
20020223,1012110,0,7.6
20020224,1012110,0,2.7
20020225,1012110,0,6.7
20020226,1012110,0,7.4
20020227,1012110,0,3.2
20020228,1012110,0,11.9
20020301,1012110,0,1.7
20020302,1012110,0,9
20020303,1012110,0,2.9
20020304,1012110,0,7.4
20020305,1012110,2.1,5.1
20020306,1012110,2.3,6.4
20020307,1012110,0,12.3
20020308,1012110,0,0
20020309,1012110,0,6.9
20020310,1012110,0.7,12.4
20020311,1012110,0,7.3
20020312,1012110,0,12.7
20020313,1012110,0,0
20020314,1012110,0,21.3
20020315,1012110,0.9,15
20020316,1012110,0,7.7
20020317,1012110,0,16.6
20020318,1012110,0,12.3
20020319,1012110,0,16.2
20020320,1012110,0,0.1
20020321,1012110,15.4,27.8
20020322,1012110,0,37.3
20020323,1012110,0,28.1
20020324,1012110,0,24.3
20020325,1012110,0,19.3
20020326,1012110,0,13.2
20020327,1012110,0,14.2
20020328,1012110,0,11.8
20020329,1012110,0,6.1
20020330,1012110,10.9,22.8
20020331,1012110,0.1,14.6
20020401,1012110,0,27.4
20020402,1012110,0,21.9
20020403,1012110,0,15.2
20020404,1012110,0,20.3
20020405,1012110,0,5.5
20020406,1012110,21.5,37.5
20020407,1012110,0.1,46
20020408,1012110,0,50.8
20020409,1012110,0,39.8
20020410,1012110,0,23.8
20020411,1012110,0,32.9
20020412,1012110,7.7,21.5
20020413,1012110,0.1,23.8
20020414,1012110,0,27.5
20020415,1012110,0,15.6
20020416,1012110,22.4,27.5
20020417,1012110,0,75.2
20020418,1012110,0,63.6
20020419,1012110,0,47.9
20020420,1012110,0,39.9
20020421,1012110,0,34.9
20020422,1012110,0,27.5
20020423,1012110,0,28.4
20020424,1012110,0,17.3
20020425,1012110,0,33.5
20020426,1012110,0,21
20020427,1012110,0,12.9
20020428,1012110,0,17.6
20020429,1012110,35.3,29.5
20020430,1012110,41.4,348.7
20020501,1012110,0,329.1
20020502,1012110,0,171.5
20020503,1012110,6.9,110.4
20020504,1012110,0,80.6
20020505,1012110,0,77.5
20020506,1012110,0.7,43.5
20020507,1012110,22,59.8
20020508,1012110,0.1,96.8
20020509,1012110,0,97.1
20020510,1012110,0,69.3
20020511,1012110,0.2,61.2
20020512,1012110,0,49.9
20020513,1012110,0,39
20020514,1012110,0,45.8
20020515,1012110,1.4,20.8
20020516,1012110,19.6,33.7
20020517,1012110,0.1,74.2
20020518,1012110,4.3,62
20020519,1012110,2.8,51.6
20020520,1012110,0,35.4
20020521,1012110,0,27.4
20020522,1012110,0,34.3
20020523,1012110,0,29.9
20020524,1012110,0,23.7
20020525,1012110,0,13.7
20020526,1012110,7.1,21.7
20020527,1012110,0,17.7
20020528,1012110,0,13.9
20020529,1012110,0,20.9
20020530,1012110,0.5,3.1
20020531,1012110,0.1,13.9
20020601,1012110,0.3,12.8
20020602,1012110,0,4.7
20020603,1012110,0,7.3
20020604,1012110,0,10.6
20020605,1012110,0,18.4
20020606,1012110,0,1.4
20020607,1012110,0,0
20020608,1012110,0,6.4
20020609,1012110,0,45.9
20020610,1012110,21,0
20020611,1012110,0.5,13.3
20020612,1012110,14.8,23.5
20020613,1012110,0.8,19.6
20020614,1012110,0,16.1
20020615,1012110,3.9,12.2
20020616,1012110,0,20.6
20020617,1012110,0,0
20020618,1012110,0,4.7
20020619,1012110,7,12.7
20020620,1012110,16.4,26.7
20020621,1012110,0,26.8
20020622,1012110,0.2,16.5
20020623,1012110,0.1,9.7
20020624,1012110,6.9,19.3
20020625,1012110,0.2,19.3
20020626,1012110,0,16.7
20020627,1012110,0,10.2
20020628,1012110,0,12.5
20020629,1012110,0,3.7
20020630,1012110,0,4.2
20020701,1012110,0,3.2
20020702,1012110,0.7,6.4
20020703,1012110,0,5.8
20020704,1012110,0,6.4
20020705,1012110,43.7,20
20020706,1012110,21.4,202
20020707,1012110,4.3,182.3
20020708,1012110,0.1,104.4
20020709,1012110,0,62.2
20020710,1012110,0,48.9
20020711,1012110,0,32.7
20020712,1012110,0,28.7
20020713,1012110,16.4,34.7
20020714,1012110,46.8,204.8
20020715,1012110,3,265
20020716,1012110,10.4,135.7
20020717,1012110,3.6,128.1
20020718,1012110,4.5,108.4
20020719,1012110,26.7,116.6
20020720,1012110,0.4,269.3
20020721,1012110,0.3,176.3
20020722,1012110,26.5,140.9
20020723,1012110,27.1,470.4
20020724,1012110,0.7,414.1
20020725,1012110,0,220.1
20020726,1012110,0,144
20020727,1012110,0,105
20020728,1012110,0,78.6
20020729,1012110,0,63.2
20020730,1012110,0,54
20020731,1012110,0,41.1
20020801,1012110,0,41
20020802,1012110,0,31.6
20020803,1012110,11.1,45.6
20020804,1012110,2.4,37.1
20020805,1012110,93.1,212.6
20020806,1012110,154.2,3449.6
20020807,1012110,98.5,2123.8
20020808,1012110,4.9,1517
20020809,1012110,0.2,497.4
20020810,1012110,5.2,295.8
20020811,1012110,5.4,249.1
20020812,1012110,2.3,190.5
20020813,1012110,0.2,135.7
20020814,1012110,1.3,100.2
20020815,1012110,0,85.1
20020816,1012110,0.3,69.5
20020817,1012110,0.3,58.4
20020818,1012110,0.1,52
20020819,1012110,0,46.4
20020820,1012110,0,36.2
20020821,1012110,0,32
20020822,1012110,3,36.7
20020823,1012110,20.8,53.5
20020824,1012110,0.2,78.7
20020825,1012110,0,48.9
20020826,1012110,0.4,44.3
20020827,1012110,34,78.3
20020828,1012110,0,171.8
20020829,1012110,0.3,86.8
20020830,1012110,0.7,71.6
20020831,1012110,113,526.6
20020901,1012110,36.8,2871.5
20020902,1012110,0,596.4
20020903,1012110,0,285.3
20020904,1012110,0,188.6
20020905,1012110,0.6,124.8
20020906,1012110,1.2,108.5
20020907,1012110,0,87.5
20020908,1012110,0,91.6
20020909,1012110,0,63.6
20020910,1012110,0,49.7
20020911,1012110,0,46.9
20020912,1012110,8.6,51
20020913,1012110,0.1,43.7
20020914,1012110,5.3,35.3
20020915,1012110,0,60.8
20020916,1012110,0.7,33.6
20020917,1012110,0.1,19.1
20020918,1012110,0,34.4
20020919,1012110,0,23.1
20020920,1012110,0,28.4
20020921,1012110,0.4,20.4
20020922,1012110,0.4,35.6
20020923,1012110,0,12.3
20020924,1012110,0,34.4
20020925,1012110,0,0
20020926,1012110,0,29.1
20020927,1012110,0,14.2
20020928,1012110,1.4,4.9
20020929,1012110,5.7,18.2
20020930,1012110,1.9,29.7
20021001,1012110,0.4,14.8
20021002,1012110,2.1,11.6
20021003,1012110,3.1,20.6
20021004,1012110,0,15.1
20021005,1012110,5,24.6
20021006,1012110,13.4,35.8
20021007,1012110,0,25
20021008,1012110,0,22.3
20021009,1012110,0,18.5
20021010,1012110,0,12.1
20021011,1012110,0,16.6
20021012,1012110,0,9.4
20021013,1012110,0,11.7
20021014,1012110,0,18.9
20021015,1012110,1.8,1.3
20021016,1012110,0,20.5
20021017,1012110,0,13
20021018,1012110,0,8.9
20021019,1012110,1.2,7.9
20021020,1012110,0.9,14.1
20021021,1012110,1.3,29.2
20021022,1012110,0,21.4
20021023,1012110,0,20
20021024,1012110,0,13.6
20021025,1012110,3.7,14
20021026,1012110,23.3,42.4
20021027,1012110,0,43.6
20021028,1012110,0.1,26.2
20021029,1012110,0,29.2
20021030,1012110,0,14.9
20021031,1012110,0,13.5
20021101,1012110,0,16.2
20021102,1012110,0,9.2
20021103,1012110,0,15
20021104,1012110,0,9.1
20021105,1012110,0,15.6
20021106,1012110,0,4.1
20021107,1012110,2.5,15.8
20021108,1012110,0,9.5
20021109,1012110,0.1,13.8
20021110,1012110,0,6.4
20021111,1012110,0,2.6
20021112,1012110,0,11.1
20021113,1012110,0,10.4
20021114,1012110,0.1,10.4
20021115,1012110,0,4.7
20021116,1012110,0,10.2
20021117,1012110,0.6,4.6
20021118,1012110,0.2,9
20021119,1012110,0.1,6
20021120,1012110,0.9,4.3
20021121,1012110,0.1,10.9
20021122,1012110,0.3,5.5
20021123,1012110,0.1,6.4
20021124,1012110,0.1,5.3
20021125,1012110,0,11.4
20021126,1012110,0,0.6
20021127,1012110,0,6.6
20021128,1012110,0,2.8
20021129,1012110,1.3,8.8
20021130,1012110,0,8.2
20021201,1012110,0,3.1
20021202,1012110,0,7.5
20021203,1012110,0,0
20021204,1012110,0,0
20021205,1012110,0,9.1
20021206,1012110,0,9.8
20021207,1012110,2.3,0.5
20021208,1012110,6.4,11.8
20021209,1012110,3.8,1.2
20021210,1012110,0.1,12
20021211,1012110,0.1,0
20021212,1012110,0.1,7.6
20021213,1012110,0.1,2.2
20021214,1012110,0.1,0
20021215,1012110,0.1,9.2
20021216,1012110,11.5,8.1
20021217,1012110,1.2,14
20021218,1012110,0,17.3
20021219,1012110,0,18.3
20021220,1012110,0,3.4
20021221,1012110,0.2,8.4
20021222,1012110,0.2,12.9
20021223,1012110,4.4,9.3
20021224,1012110,5.3,14.8
20021225,1012110,5.6,11.9
20021226,1012110,0.6,8.7
20021227,1012110,0.1,2.6
20021228,1012110,0.1,8
20021229,1012110,0.1,4.1
20021230,1012110,0,0
20021231,1012110,0.1,7.3
20030101,1012110,0.1,7.5
20030102,1012110,0.1,1
20030103,1012110,0.7,3.5
20030104,1012110,0,6.1
20030105,1012110,0,2.6
20030106,1012110,0,3
20030107,1012110,0.1,3.7
20030108,1012110,0.1,4.7
20030109,1012110,0.1,5.7
20030110,1012110,0.1,6.9
20030111,1012110,0,6.7
20030112,1012110,0,6.5
20030113,1012110,0,6.3
20030114,1012110,2,7.3
20030115,1012110,0,6
20030116,1012110,0,5.4
20030117,1012110,6,7.4
20030118,1012110,1.8,14
20030119,1012110,0,0.6
20030120,1012110,0,6
20030121,1012110,0,5.8
20030122,1012110,0.9,11.1
20030123,1012110,1.4,6.5
20030124,1012110,0,10.3
20030125,1012110,0,6.1
20030126,1012110,0,2.5
20030127,1012110,5.1,21.9
20030128,1012110,0,18
20030129,1012110,0,15
20030130,1012110,0,12
20030131,1012110,0,11.4
20030201,1012110,0,6
20030202,1012110,0,3
20030203,1012110,0,2.1
20030204,1012110,0,2.2
20030205,1012110,0.1,11.3
20030206,1012110,0.1,6
20030207,1012110,0,5.2
20030208,1012110,5.7,4
20030209,1012110,0.1,6
20030210,1012110,0.6,0.1
20030211,1012110,2.7,4.7
20030212,1012110,0,0.3
20030213,1012110,0,2.2
20030214,1012110,0,1.7
20030215,1012110,0,3.7
20030216,1012110,0,2.7
20030217,1012110,0,2
20030218,1012110,0,4.3
20030219,1012110,1.8,2.7
20030220,1012110,0.4,17.1
20030221,1012110,3.9,14
20030222,1012110,15.2,10.3
20030223,1012110,0.7,10.3
20030224,1012110,1.1,3
20030225,1012110,0,6.2
20030226,1012110,0,9.4
20030227,1012110,0.1,6.3
20030228,1012110,0,8
20030301,1012110,0.8,17.7
20030302,1012110,0.9,13.4
20030303,1012110,5.3,27.7
20030304,1012110,0.1,20.3
20030305,1012110,0,5.3
20030306,1012110,2.5,29.5
20030307,1012110,1.9,24.4
20030308,1012110,0.1,3.5
20030309,1012110,0,13.8
20030310,1012110,0,8.2
20030311,1012110,0,15.4
20030312,1012110,0,16
20030313,1012110,0,16.8
20030314,1012110,0,12.8
20030315,1012110,0,46.3
20030316,1012110,5.6,4
20030317,1012110,1.9,26.1
20030318,1012110,0.2,39
20030319,1012110,0,11.5
20030320,1012110,0,53.6
20030321,1012110,0,38.8
20030322,1012110,0,42.2
20030323,1012110,0,68.7
20030324,1012110,0,50.4
20030325,1012110,0,71.1
20030326,1012110,0,78.8
20030327,1012110,4.2,109.7
20030328,1012110,0,103.8
20030329,1012110,0,84.3
20030330,1012110,0,71.1
20030331,1012110,0,86
20030401,1012110,0,107.1
20030402,1012110,0,95.8
20030403,1012110,0,81.7
20030404,1012110,0,74.1
20030405,1012110,0,54.4
20030406,1012110,0,56.3
20030407,1012110,1.2,64.7
20030408,1012110,14.6,79.1
20030409,1012110,7.6,93.8
20030410,1012110,0.2,65.8
20030411,1012110,10.6,93.3
20030412,1012110,0,84.3
20030413,1012110,0,110.1
20030414,1012110,0,92.5
20030415,1012110,0,74.5
20030416,1012110,0,68.1
20030417,1012110,0,67.4
20030418,1012110,25.5,88.9
20030419,1012110,6.3,164.2
20030420,1012110,4.9,147.7
20030421,1012110,0.1,149.6
20030422,1012110,0.6,116.9
20030423,1012110,6.9,110.7
20030424,1012110,0,93.5
20030425,1012110,38.9,154.8
20030426,1012110,0.2,328.7
20030427,1012110,1.4,209.8
20030428,1012110,0.2,151
20030429,1012110,36.2,169.2
20030430,1012110,0,322.4
20030501,1012110,0,226.6
20030502,1012110,0,153.6
20030503,1012110,0,115.2
20030504,1012110,0,99.6
20030505,1012110,0,60.9
20030506,1012110,2.7,62.9
20030507,1012110,77.2,233.6
20030508,1012110,0.2,772.2
20030509,1012110,0,334.6
20030510,1012110,0,200.1
20030511,1012110,0,132.8
20030512,1012110,0,105.5
20030513,1012110,0,87.2
20030514,1012110,0,67.2
20030515,1012110,0,53.6
20030516,1012110,0,46.6
20030517,1012110,0.5,40.9
20030518,1012110,0,38.8
20030519,1012110,0,27.1
20030520,1012110,0,33.8
20030521,1012110,0,22.1
20030522,1012110,0,29.5
20030523,1012110,0,19.7
20030524,1012110,0.7,13.8
20030525,1012110,4.1,24.4
20030526,1012110,0,14.4
20030527,1012110,0,24.5
20030528,1012110,0,5.9
20030529,1012110,0,17.7
20030530,1012110,10.8,24.4
20030531,1012110,0.2,15.9
20030601,1012110,0,16.7
20030602,1012110,0,5.9
20030603,1012110,0,5.8
20030604,1012110,0,5.8
20030605,1012110,0,1.8
20030606,1012110,1.4,2.1
20030607,1012110,0,7.3
20030608,1012110,0,7
20030609,1012110,0,6.9
20030610,1012110,0,6.1
20030611,1012110,5.5,6.1
20030612,1012110,19.8,9.5
20030613,1012110,0.3,9.7
20030614,1012110,5.1,20.7
20030615,1012110,11.6,6.7
20030616,1012110,2.5,27.4
20030617,1012110,0,7
20030618,1012110,0,2.1
20030619,1012110,0,0.3
20030620,1012110,0.3,2
20030621,1012110,0,3
20030622,1012110,0,4.5
20030623,1012110,7.5,7
20030624,1012110,7.2,9.7
20030625,1012110,2.3,6.4
20030626,1012110,0,20
20030627,1012110,41.8,31.7
20030628,1012110,1.5,145
20030629,1012110,3.4,104.9
20030630,1012110,0,46
20030701,1012110,0,36.5
20030702,1012110,0.2,23.5
20030703,1012110,12.5,35.1
20030704,1012110,0,57.5
20030705,1012110,0,46
20030706,1012110,0,41.3
20030707,1012110,0.2,26.6
20030708,1012110,0,22.6
20030709,1012110,37.6,61.8
20030710,1012110,0.8,107.4
20030711,1012110,0,93.8
20030712,1012110,0,57.6
20030713,1012110,0.5,39.7
20030714,1012110,0,37.7
20030715,1012110,0,26.3
20030716,1012110,1.4,22.1
20030717,1012110,0.8,26.7
20030718,1012110,48.3,87.5
20030719,1012110,12.3,225.3
20030720,1012110,0.1,176.7
20030721,1012110,6.1,109
20030722,1012110,122.1,821.6
20030723,1012110,13.7,1792.5
20030724,1012110,0.1,520.1
20030725,1012110,0.4,262.6
20030726,1012110,0.1,162.6
20030727,1012110,3.7,131.7
20030728,1012110,7.7,117
20030729,1012110,3.1,116.4
20030730,1012110,0,106.2
20030731,1012110,0,82.2
20030801,1012110,0,63.2
20030802,1012110,6,69.7
20030803,1012110,8.3,69.6
20030804,1012110,0,63.9
20030805,1012110,1.2,54.2
20030806,1012110,14.8,65.2
20030807,1012110,58.8,544.4
20030808,1012110,0,343.6
20030809,1012110,0,185.4
20030810,1012110,7.8,122.8
20030811,1012110,26.7,212.2
20030812,1012110,0.1,161.7
20030813,1012110,0,125
20030814,1012110,0,102.8
20030815,1012110,0,45.4
20030816,1012110,0,74
20030817,1012110,0,51.3
20030818,1012110,2.7,41.5
20030819,1012110,39.7,73.4
20030820,1012110,82,1373.5
20030821,1012110,0.4,530
20030822,1012110,0.1,243.3
20030823,1012110,78.6,800
20030824,1012110,85.1,1932.8
20030825,1012110,46,2531
20030826,1012110,0,616.8
20030827,1012110,49.9,345.9
20030828,1012110,6.3,789.4
20030829,1012110,0,419
20030830,1012110,11.8,248.7
20030831,1012110,4.7,216.4
20030901,1012110,0.1,195.2
20030902,1012110,30.1,256
20030903,1012110,1.2,335.1
20030904,1012110,0,229.9
20030905,1012110,22.5,243.1
20030906,1012110,0.4,249.7
20030907,1012110,32.4,196.9
20030908,1012110,21.2,702
20030909,1012110,32.5,452.5
20030910,1012110,0,434.1
20030911,1012110,0,255.2
20030912,1012110,37.9,231.1
20030913,1012110,48,1659.4
20030914,1012110,0,535.6
20030915,1012110,0,271.2
20030916,1012110,0,208.6
20030917,1012110,0,141.5
20030918,1012110,115.2,1233.3
20030919,1012110,0.7,1132.4
20030920,1012110,0,427.4
20030921,1012110,0.2,250.8
20030922,1012110,0,173.5
20030923,1012110,0,124.8
20030924,1012110,0,93.2
20030925,1012110,0,76.4
20030926,1012110,0,71.1
20030927,1012110,0,50.2
20030928,1012110,0,50.7
20030929,1012110,0,38.7
20030930,1012110,0,37.7
20031001,1012110,3.9,41.2
20031002,1012110,0.1,41.1
20031003,1012110,0.1,29.4
20031004,1012110,0,32.8
20031005,1012110,0,24.5
20031006,1012110,0,27.7
20031007,1012110,0,20.7
20031008,1012110,0,26
20031009,1012110,0,9.7
20031010,1012110,0,34.3
20031011,1012110,0,14.3
20031012,1012110,2.4,35.6
20031013,1012110,7.7,10.2
20031014,1012110,0.9,33
20031015,1012110,0,13.2
20031016,1012110,0,26.8
20031017,1012110,0.4,9.1
20031018,1012110,0,26.7
20031019,1012110,0,9.5
20031020,1012110,0,17.4
20031021,1012110,0,20.4
20031022,1012110,0,10
20031023,1012110,0,5.9
20031024,1012110,0,14.1
20031025,1012110,0.1,15.2
20031026,1012110,0,0.2
20031027,1012110,0,17.8
20031028,1012110,14.4,21.8
20031029,1012110,0,17.9
20031030,1012110,0,12
20031031,1012110,0,16.2
20031101,1012110,0,10.1
20031102,1012110,0,10.2
20031103,1012110,0.1,7.1
20031104,1012110,0,11.3
20031105,1012110,0,10.5
20031106,1012110,0,6.3
20031107,1012110,7.6,15.6
20031108,1012110,24.5,47.4
20031109,1012110,1.3,60.6
20031110,1012110,0.1,41.3
20031111,1012110,14.1,62.9
20031112,1012110,8.7,127.3
20031113,1012110,0.9,88.6
20031114,1012110,0,68.8
20031115,1012110,0.1,67
20031116,1012110,0,34
20031117,1012110,0,43.7
20031118,1012110,0,34
20031119,1012110,0,19.7
20031120,1012110,6.5,29.3
20031121,1012110,0,25.2
20031122,1012110,0,28.2
20031123,1012110,0,17
20031124,1012110,0,20
20031125,1012110,1.8,21.5
20031126,1012110,0.2,14.7
20031127,1012110,4.7,27.7
20031128,1012110,3.2,57.6
20031129,1012110,3.5,79.9
20031130,1012110,0.2,61.3
20031201,1012110,0.1,45.9
20031202,1012110,0,45.8
20031203,1012110,0,33.6
20031204,1012110,0,19.1
20031205,1012110,0.3,31
20031206,1012110,3.9,13.5
20031207,1012110,0,34.8
20031208,1012110,0.1,8.5
20031209,1012110,0,27.1
20031210,1012110,0,5.9
20031211,1012110,0,18.4
20031212,1012110,0,15.5
20031213,1012110,0,15
20031214,1012110,0,6.4
20031215,1012110,0,11.3
20031216,1012110,0,6.1
20031217,1012110,0.4,18.1
20031218,1012110,0,8.5
20031219,1012110,0,10
20031220,1012110,0,12.7
20031221,1012110,0,12.5
20031222,1012110,0,12.4
20031223,1012110,0,12.3
20031224,1012110,0,11
20031225,1012110,0,3.8
20031226,1012110,0,5.6
20031227,1012110,0,7.8
20031228,1012110,0,8
20031229,1012110,0,8.8
20031230,1012110,0,6.7
20031231,1012110,0,2.164
20040101,1012110,0,3.611
20040102,1012110,1.1,4.8
20040103,1012110,0,2.1
20040104,1012110,0,5.8
20040105,1012110,0,0.5
20040106,1012110,0,2.9
20040107,1012110,0,3.1
20040108,1012110,0,0.5
20040109,1012110,0,0.4
20040110,1012110,0,4.4
20040111,1012110,0,0.8
20040112,1012110,1.2,3
20040113,1012110,0.1,2.8
20040114,1012110,0,0.7
20040115,1012110,0,0.8
20040116,1012110,0.2,0.6
20040117,1012110,1.9,3.7
20040118,1012110,1.5,8.4
20040119,1012110,0,4.9
20040120,1012110,0,1.7
20040121,1012110,0.1,6.9
20040122,1012110,0,4
20040123,1012110,0,1.2
20040124,1012110,0,6.1
20040125,1012110,0,11.1
20040126,1012110,0,2.6
20040127,1012110,0,5.7
20040128,1012110,0,1
20040129,1012110,0,10.5
20040130,1012110,0,2.5
20040131,1012110,0,10.7
20040201,1012110,0,2.1
20040202,1012110,0,3.1
20040203,1012110,0,1.5
20040204,1012110,0.1,0.9
20040205,1012110,0.5,2
20040206,1012110,0.4,0.3
20040207,1012110,0,0.1
20040208,1012110,0.1,1.4
20040209,1012110,0,0.3
20040210,1012110,0,0.8
20040211,1012110,0.1,3.3
20040212,1012110,0,0.5
20040213,1012110,0,3.4
20040214,1012110,4.9,2.6
20040215,1012110,0,0.8
20040216,1012110,0,2.5
20040217,1012110,0,0.4
20040218,1012110,0,10.4
20040219,1012110,0,3.4
20040220,1012110,0,0.2
20040221,1012110,17.7,15.9
20040222,1012110,33.2,106.4
20040223,1012110,1.7,111.2
20040224,1012110,0.2,45.5
20040225,1012110,0.4,41.5
20040226,1012110,0,32.2
20040227,1012110,0,23.6
20040228,1012110,5.7,24.3
20040229,1012110,0,21.2
20040301,1012110,0,22.5
20040302,1012110,0,17.7
20040303,1012110,0,18.8
20040304,1012110,1.9,10.9
20040305,1012110,1.4,19.5
20040306,1012110,0,8.8
20040307,1012110,0,9.8
20040308,1012110,0,10.9
20040309,1012110,0,14.3
20040310,1012110,0,6.9
20040311,1012110,0,16.6
20040312,1012110,0,11.3
20040313,1012110,0,11.2
20040314,1012110,0,18.1
20040315,1012110,0,7.4
20040316,1012110,0,7.5
20040317,1012110,8.2,20.5
20040318,1012110,0,36.1
20040319,1012110,0,22.7
20040320,1012110,0,22.8
20040321,1012110,0,18.9
20040322,1012110,0,16.6
20040323,1012110,0,15.3
20040324,1012110,0,13.3
20040325,1012110,0,20.1
20040326,1012110,0,15.1
20040327,1012110,0,16.5
20040328,1012110,0,10
20040329,1012110,0.1,15.5
20040330,1012110,3.9,15.6
20040331,1012110,0,25.8
20040401,1012110,1,18.7
20040402,1012110,3.2,19.8
20040403,1012110,0,20.8
20040404,1012110,0,19.4
20040405,1012110,0,24.1
20040406,1012110,0.1,9
20040407,1012110,0.4,16.4
20040408,1012110,0,24
20040409,1012110,0,8.8
20040410,1012110,0,16.1
20040411,1012110,0,12.3
20040412,1012110,0,20.2
20040413,1012110,0,12.4
20040414,1012110,0,13.3
20040415,1012110,0,16.3
20040416,1012110,0,8.2
20040417,1012110,0,16.4
20040418,1012110,0,8.4
20040419,1012110,12.1,36.4
20040420,1012110,0.1,16.7
20040421,1012110,0,24.6
20040422,1012110,6.1,24.7
20040423,1012110,0,24.6
20040424,1012110,0,21.5
20040425,1012110,0,19.7
20040426,1012110,32.2,32.5
20040427,1012110,28.9,172.3
